35,67
E01007918,Sheffield 071C,"1,724",0.51,"3,378"
E01007919,Sheffield 069C,"1,795",0.22,"7,981"
E01007920,Sheffield 068A,"1,783",0.84,"2,118"
E01007921,Sheffield 068B,"1,662",0.75,"2,210"
E01007922,Sheffield 071D,"1,329",0.39,"3,373"
E01007923,Sheffield 068C,"1,902",0.62,"3,083"
E01007924,Sheffield 071E,"1,638",0.48,"3,413"
E01007925,Sheffield 068D,"1,775",1.30,"1,367"
E01007926,Sheffield 068E,"1,667",8.90,187
E01007927,Sheffield 055A,"1,657",0.63,"2,612"
E01007928,Sheffield 055B,"1,736",0.53,"3,290"
E01007929,Sheffield 055C,"1,886",0.69,"2,741"
E01007930,Sheffield 055D,"1,357",0.62,"2,203"
E01007931,Sheffield 047A,"1,573",0.34,"4,682"
E01007932,Sheffield 055E,"1,447",0.99,"1,462"
E01007933,Sheffield 068F,"1,576",1.84,855
E01007934,Sheffield 047B,"1,464",0.43,"3,444"
E01007935,Sheffield 047C,"1,494",0.20,"7,455"
E01007936,Sheffield 047D,"1,690",0.15,"10,924"
E01007937,Sheffield 047E,"1,485",0.28,"5,270"
E01007938,Sheffield 047F,"1,553",0.36,"4,310"
E01007939,Sheffield 055F,"1,588",3.08,516
E01007940,Sheffield 022E,"2,235",0.18,"12,375"
E01007941,Sheffield 015A,"1,571",0.36,"4,318"
E01007942,Sheffield 020D,"2,091",0.42,"4,994"
E01007943,Sheffield 019C,"1,728",0.30,"5,770"
E01007944,Sheffield 022F,"2,607",0.11,"23,571"
E01007945,Sheffield 015B,"1,744",0.29,"6,072"
E01007946,Sheffield 015C,"1,641",0.25,"6,698"
E01007947,Sheffield 013C,"1,675",0.31,"5,433"
E01007948,Sheffield 013D,"1,845",0.24,"7,668"
E01007949,Sheffield 020E,"1,912",0.21,"9,126"
E01007950,Sheffield 015D,"1,550",0.25,"6,280"
E01007951,Sheffield 029A,"1,683",0.29,"5,895"
E01007952,Sheffield 033A,"1,585",0.35,"4,520"
E01007953,Sheffield 033B,"1,557",1.15,"1,360"
E01007954,Sheffield 033C,"1,608",0.37,"4,344"
E01007955,Sheffield 041A,"1,331",0.40,"3,350"
E01007956,Sheffield 041B,"2,055",29.67,69
E01007957,Sheffield 041C,"1,650",0.38,"4,381"
E01007958,Sheffield 041D,"1,384",0.65,"2,144"
E01007959,Sheffield 041E,"1,421",0.50,"2,866"
E01007960,Sheffield 029B,"1,634",0.23,"7,101"
E01007961,Sheffield 033D,"1,554",1.46,"1,068"
E01007962,Sheffield 029C,"1,310",0.12,"11,206"
E01007963,Sheffield 045A,"1,414",0.61,"2,307"
E01007964,Sheffield 049A,"1,496",0.42,"3,598"
E01007965,Sheffield 044A,"1,848",0.28,"6,586"
E01007966,Sheffield 049B,"1,476",0.79,"1,868"
E01007967,Sheffield 045B,"1,780",0.50,"3,533"
E01007968,Sheffield 049C,"1,383",0.43,"3,246"
E01007969,Sheffield 044B,"1,668",0.68,"2,449"
E01007970,Sheffield 049D,"1,649",0.67,"2,443"
E01007971,Sheffield 037C,"1,464",0.50,"2,905"
E01007972,Sheffield 044C,"1,383",0.60,"2,292"
E01007973,Sheffield 037D,"1,521",0.37,"4,131"
E01007974,Sheffield 044D,"1,389",0.97,"1,436"
E01007975,Sheffield 051A,"1,627",0.27,"5,984"
E01007976,Sheffield 051B,"1,393",0.33,"4,192"
E01007977,Sheffield 051C,"1,619",0.31,"5,191"
E01007978,Sheffield 053A,"1,633",0.26,"6,186"
E01007979,Sheffield 051D,"1,941",0.40,"4,897"
E01007980,Sheffield 053B,"1,563",0.15,"10,399"
E01007981,Sheffield 053C,"1,595",0.49,"3,278"
E01007982,Sheffield 054A,"2,066",0.44,"4,647"
E01007983,Sheffield 053D,"1,433",0.23,"6,161"
E01007984,Sheffield 064D,"1,467",0.32,"4,651"
E01007985,Sheffield 053E,"1,458",0.26,"5,523"
E01007986,Sheffield 059E,"1,371",0.17,"8,166"
E01007987,Sheffield 016A,"1,462",0.17,"8,388"
E01007988,Sheffield 016B,"1,416",0.32,"4,458"
E01007989,Sheffield 016C,"1,385",0.13,"10,646"
E01007990,Sheffield 021A,"1,418",0.32,"4,430"
E01007991,Sheffield 016D,"1,506",0.29,"5,255"
E01007992,Sheffield 021B,"1,577",0.15,"10,314"
E01007993,Sheffield 021C,"1,653",0.27,"6,093"
E01007994,Sheffield 021D,"1,351",0.13,"10,680"
E01007995,Sheffield 017A,"1,489",0.14,"10,900"
E01007996,Sheffield 021E,"1,691",0.49,"3,439"
E01007997,Sheffield 025A,"1,451",0.38,"3,807"
E01007998,Sheffield 025B,"1,608",0.21,"7,761"
E01007999,Sheffield 045C,"1,251",0.31,"4,067"
E01008000,Sheffield 052A,"1,412",0.31,"4,593"
E01008001,Sheffield 052B,"1,475",0.40,"3,694"
E01008002,Sheffield 054B,"1,513",0.27,"5,697"
E01008003,Sheffield 054C,"1,327",0.28,"4,729"
E01008004,Sheffield 052C,"1,616",0.31,"5,156"
E01008005,Sheffield 052D,"1,511",0.36,"4,202"
E01008006,Sheffield 054D,"1,425",0.26,"5,496"
E01008007,Sheffield 060A,"1,792",0.60,"2,976"
E01008008,Sheffield 045D,"1,648",0.33,"5,009"
E01008009,Sheffield 045E,"1,594",0.25,"6,453"
E01008010,Sheffield 052E,"1,425",0.24,"5,928"
E01008011,Sheffield 039A,"1,724",0.35,"4,973"
E01008012,Sheffield 039B,"2,350",0.51,"4,611"
E01008013,Sheffield 039C,"1,507",0.38,"3,937"
E01008014,Sheffield 032E,"1,786",0.47,"3,829"
E01008015,Sheffield 039D,"1,726",0.79,"2,188"
E01008016,Sheffield 032F,"1,665",0.43,"3,903"
E01008017,Sheffield 039E,"1,641",0.71,"2,304"
E01008018,Sheffield 039F,"1,511",0.40,"3,812"
E01008019,Sheffield 065A,"1,868",1.06,"1,768"
E01008020,Sheffield 065B,"1,314",0.21,"6,354"
E01008021,Sheffield 072A,"1,374",1.36,"1,014"
E01008022,Sheffield 065C,"1,468",0.19,"7,567"
E01008023,Sheffield 072B,"2,259",0.64,"3,549"
E01008024,Sheffield 072C,"2,125",1.14,"1,862"
E01008025,Sheffield 072D,"2,011",2.33,863
E01008027,Sheffield 065D,"1,507",0.32,"4,780"
E01008028,Sheffield 056A,"1,486",0.54,"2,736"
E01008029,Sheffield 056B,"1,476",0.50,"2,974"
E01008030,Sheffield 063A,"1,453",0.45,"3,240"
E01008031,Sheffield 061A,"1,388",0.27,"5,058"
E01008032,Sheffield 056C,"1,327",0.30,"4,417"
E01008033,Sheffield 061B,"1,219",0.64,"1,912"
E01008034,Sheffield 056D,"1,622",0.81,"1,992"
E01008035,Sheffield 063B,"1,119",0.50,"2,252"
E01008036,Sheffield 063C,"1,361",0.18,"7,599"
E01008037,Sheffield 065E,"1,327",0.58,"2,273"
E01008038,Sheffield 061C,"1,392",0.34,"4,132"
E01008039,Sheffield 065F,"1,186",0.50,"2,358"
E01008040,Sheffield 061D,"1,658",0.73,"2,276"
E01008041,Sheffield 063D,"1,328",1.17,"1,138"
E01008042,Sheffield 050A,"1,721",0.20,"8,635"
E01008043,Sheffield 046A,"1,727",0.48,"3,596"
E01008044,Sheffield 046B,"1,590",0.38,"4,179"
E01008045,Sheffield 050B,"1,429",0.22,"6,600"
E01008046,Sheffield 050C,"1,694",0.20,"8,304"
E01008047,Sheffield 046C,"1,586",0.11,"13,986"
E01008048,Sheffield 046D,"1,649",0.27,"6,132"
E01008049,Sheffield 050D,"1,734",0.42,"4,125"
E01008050,Sheffield 046E,"1,622",0.16,"10,037"
E01008051,Sheffield 050E,"1,701",0.17,"10,137"
E01008052,Sheffield 050F,"2,002",0.25,"8,034"
E01008053,Sheffield 006A,"1,314",0.26,"4,974"
E01008054,Sheffield 007B,"1,315",0.20,"6,744"
E01008055,Sheffield 007C,"1,694",0.40,"4,283"
E01008056,Sheffield 006B,"1,481",0.26,"5,635"
E01008057,Sheffield 007D,"1,618",0.32,"5,074"
E01008058,Sheffield 006C,"1,592",0.44,"3,615"
E01008059,Sheffield 010C,"1,550",0.23,"6,690"
E01008060,Sheffield 010D,"1,537",0.29,"5,240"
E01008061,Sheffield 011A,"1,696",0.28,"6,145"
E01008062,Sheffield 013E,"1,714",0.21,"8,272"
E01008063,Sheffield 011B,"1,451",0.48,"3,018"
E01008064,Sheffield 028A,"1,523",0.13,"12,087"
E01008065,Sheffield 026A,"2,331",0.25,"9,331"
E01008066,Sheffield 028B,"1,513",0.10,"15,423"
E01008067,Sheffield 030D,"1,657",0.30,"5,461"
E01008068,Sheffield 026B,"4,299",0.23,"18,830"
E01008069,Sheffield 028C,"1,551",0.11,"14,321"
E01008072,Sheffield 026C,"1,788",0.56,"3,180"
E01008073,Sheffield 030E,"1,695",0.23,"7,477"
E01008074,Sheffield 028D,"1,413",0.13,"11,022"
E01008075,Sheffield 060B,"1,541",0.39,"3,929"
E01008076,Sheffield 060C,"1,472",0.20,"7,266"
E01008077,Sheffield 060D,"1,571",0.22,"7,058"
E01008078,Sheffield 064E,"1,431",0.86,"1,655"
E01008079,Sheffield 064F,"1,260",0.68,"1,842"
E01008080,Sheffield 069D,"1,445",0.30,"4,869"
E01008081,Sheffield 070A,"1,561",0.39,"3,958"
E01008082,Sheffield 070B,"1,597",0.44,"3,597"
E01008083,Sheffield 070C,"1,629",0.23,"6,991"
E01008084,Sheffield 070D,"1,693",0.27,"6,204"
E01008085,Sheffield 009A,"1,377",0.29,"4,743"
E01008086,Sheffield 009B,"1,379",0.34,"4,046"
E01008087,Sheffield 012A,"1,439",0.40,"3,557"
E01008088,Sheffield 012B,"1,276",0.27,"4,786"
E01008089,Sheffield 017B,"1,710",1.48,"1,153"
E01008090,Sheffield 012C,"1,660",0.30,"5,585"
E01008091,Sheffield 017C,"1,433",0.51,"2,820"
E01008092,Sheffield 012D,"1,461",0.66,"2,201"
E01008093,Sheffield 017D,"1,533",1.12,"1,372"
E01008094,Sheffield 019D,"1,276",0.41,"3,129"
E01008095,Sheffield 043A,"2,037",0.83,"2,462"
E01008096,Sheffield 043B,"2,274",0.61,"3,749"
E01008097,Sheffield 043C,"1,504",0.38,"3,929"
E01008098,Sheffield 048A,"1,543",0.25,"6,283"
E01008099,Sheffield 051E,"1,602",0.24,"6,788"
E01008100,Sheffield 048B,"1,310",0.25,"5,295"
E01008101,Sheffield 043D,"1,908",0.21,"9,173"
E01008102,Sheffield 048C,"1,451",0.27,"5,473"
E01008103,Sheffield 048D,"1,170",0.26,"4,516"
E01008104,Sheffield 036E,"1,544",0.36,"4,241"
E01008105,Sheffield 040A,"3,803",0.18,"21,104"
E01008107,Sheffield 040C,"1,664",0.11,"15,280"
E01008108,Sheffield 042A,"1,994",0.32,"6,247"
E01008109,Sheffield 042B,"3,265",0.23,"13,900"
E01008111,Sheffield 040D,"1,650",0.27,"6,086"
E01008112,Sheffield 042D,"1,728",0.22,"7,894"
E01008113,Sheffield 042E,"1,777",0.14,"12,971"
E01008114,Sheffield 074A,"3,682",0.31,"11,897"
E01008115,Sheffield 074B,"1,738",0.15,"11,625"
E01008116,Sheffield 009C,"1,276",0.36,"3,543"
E01008117,Sheffield 009D,"1,592",0.32,"4,963"
E01008118,Sheffield 009E,"1,338",0.36,"3,715"
E01008119,Sheffield 009F,"1,265",0.36,"3,557"
E01008122,Sheffield 012E,"1,561",0.23,"6,929"
E01008123,Sheffield 015E,"1,403",0.36,"3,889"
E01008124,Sheffield 012F,"1,453",0.26,"5,654"
E01008125,Sheffield 009G,"1,555",0.29,"5,338"
E01008126,Sheffield 008A,"1,484",0.89,"1,675"
E01008128,Sheffield 008C,"1,779",118.70,15
E01008129,Sheffield 023A,"1,620",15.12,107
E01008130,Sheffield 023B,"1,510",1.60,942
E01008131,Sheffield 023C,"1,537",0.38,"4,082"
E01008132,Sheffield 023D,"1,303",0.45,"2,869"
E01008133,Sheffield 023E,"1,511",0.67,"2,271"
E01008134,Sheffield 005B,"1,263",1.26,"1,001"
E01008135,Sheffield 005C,"1,673",5.58,300
E01008136,Sheffield 008D,"1,388",1.30,"1,071"
E01008137,Sheffield 005D,"1,431",1.20,"1,193"
E01008138,Sheffield 006D,"1,279",0.30,"4,315"
E01008139,Sheffield 006E,"1,536",0.38,"4,024"
E01008140,Sheffield 008E,"1,918",0.56,"3,423"
E01008141,Sheffield 005E,"1,564",2.06,758
E01008142,Sheffield 002A,"1,551",0.42,"3,692"
E01008143,Sheffield 002B,"1,627",0.99,"1,639"
E01008144,Sheffield 001A,"1,822",2.56,712
E01008145,Sheffield 001B,"1,410",0.57,"2,470"
E01008146,Sheffield 002C,"1,243",0.24,"5,175"
E01008147,Sheffield 002D,"1,388",11.66,119
E01008148,Sheffield 001C,"1,457",0.77,"1,887"
E01008149,Sheffield 001D,"1,390",1.48,939
E01008150,Sheffield 001E,"1,456",0.33,"4,349"
E01008151,Sheffield 024A,"1,572",0.18,"8,932"
E01008152,Sheffield 025C,"1,408",0.50,"2,824"
E01008153,Sheffield 024B,"1,739",0.19,"9,067"
E01008154,Sheffield 024C,"1,679",0.29,"5,709"
E01008155,Sheffield 024D,"1,540",0.17,"9,123"
E01008156,Sheffield 024E,"1,419",0.25,"5,764"
E01008157,Sheffield 026D,"1,636",0.34,"4,793"
E01008158,Sheffield 025D,"1,638",2.31,708
E01008159,Sheffield 029D,"1,523",0.18,"8,350"
E01008160,Sheffield 024F,"1,327",0.35,"3,818"
E01008161,Sheffield 026E,"1,776",0.38,"4,666"
E01032585,Sheffield 072E,"1,359",0.36,"3,787"
E01033261,Sheffield 073A,"6,524",0.13,"50,417"
E01033262,Sheffield 073B,"4,082",0.23,"17,430"
E01033263,Sheffield 073C,"3,567",0.28,"12,971"
E01033264,Sheffield 073D,"3,242",0.39,"8,338"
E01033265,Sheffield 074C,"2,164",0.17,"12,430"
E01033266,Sheffield 074D,"3,182",0.16,"20,038"
E01033267,Sheffield 074E,"1,055",0.05,"21,443"
E01033268,Sheffield 075G,"3,604",0.91,"3,954"
E01033269,Sheffield 022G,"2,254",2.87,785
E01033270,Sheffield 022H,"2,001",1.09,"1,836"
E01033271,Sheffield 040E,"2,052",0.17,"11,813"
E01033272,Sheffield 040F,"1,826",0.11,"17,210"
E01033273,Sheffield 042F,"2,326",0.28,"8,443"
E01033274,Sheffield 042G,"2,354",0.36,"6,622"
E01033275,Sheffield 008F,"1,685",0.45,"3,728"
E01033276,Sheffield 073E,"6,089",0.12,"51,168"
E01033277,Sheffield 011E,"2,982",0.73,"4,091"
E01033278,Sheffield 076E,"2,699",0.81,"3,346"
E01033279,Sheffield 076F,"2,191",1.02,"2,141"
E01033280,Sheffield 008G,"1,535",2.81,546
E01008288,Newcastle upon Tyne 027A,"1,308",0.38,"3,462"
E01008289,Newcastle upon Tyne 027B,"1,715",0.37,"4,643"
E01008290,Newcastle upon Tyne 027C,"1,690",0.55,"3,078"
E01008291,Newcastle upon Tyne 027D,"2,435",0.52,"4,641"
E01008292,Newcastle upon Tyne 027E,"1,345",0.21,"6,402"
E01008293,Newcastle upon Tyne 004A,"1,350",0.68,"1,994"
E01008294,Newcastle upon Tyne 001A,"1,387",0.37,"3,720"
E01008295,Newcastle upon Tyne 008A,"1,643",0.60,"2,720"
E01008296,Newcastle upon Tyne 011A,"1,273",0.35,"3,665"
E01008297,Newcastle upon Tyne 011B,"1,865",0.35,"5,309"
E01008298,Newcastle upon Tyne 011C,"1,757",0.35,"5,077"
E01008299,Newcastle upon Tyne 011D,"1,280",0.27,"4,741"
E01008300,Newcastle upon Tyne 016A,"1,764",0.34,"5,164"
E01008301,Newcastle upon Tyne 026A,"1,670",0.52,"3,206"
E01008302,Newcastle upon Tyne 026B,"1,554",0.27,"5,751"
E01008303,Newcastle upon Tyne 018A,"1,881",0.34,"5,588"
E01008304,Newcastle upon Tyne 026C,"2,116",0.51,"4,117"
E01008305,Newcastle upon Tyne 026D,"2,513",0.41,"6,070"
E01008306,Newcastle upon Tyne 001B,"1,972",12.63,156
E01008307,Newcastle upon Tyne 001C,"1,074",3.62,297
E01008308,Newcastle upon Tyne 001D,"4,842",4.05,"1,197"
E01008309,Newcastle upon Tyne 002A,"1,721",0.38,"4,583"
E01008311,Newcastle upon Tyne 001E,"2,136",0.60,"3,568"
E01008312,Newcastle upon Tyne 001F,"1,265",0.27,"4,754"
E01008313,Newcastle upon Tyne 001G,"1,152",0.25,"4,670"
E01008314,Newcastle upon Tyne 012A,"1,084",0.44,"2,449"
E01008315,Newcastle upon Tyne 012B,"1,448",0.43,"3,401"
E01008316,Newcastle upon Tyne 012C,"1,572",0.23,"6,802"
E01008317,Newcastle upon Tyne 007A,"1,500",0.47,"3,159"
E01008318,Newcastle upon Tyne 012D,"1,350",0.19,"7,166"
E01008319,Newcastle upon Tyne 007B,"1,743",0.67,"2,618"
E01008320,Newcastle upon Tyne 007C,"1,509",0.41,"3,699"
E01008321,Newcastle upon Tyne 007D,"1,757",0.84,"2,099"
E01008322,Newcastle upon Tyne 007E,"1,495",0.30,"5,052"
E01008323,Newcastle upon Tyne 007F,"1,584",0.33,"4,872"
E01008324,Newcastle upon Tyne 015A,"1,806",0.22,"8,088"
E01008325,Newcastle upon Tyne 015B,"1,348",0.45,"3,002"
E01008326,Newcastle upon Tyne 015C,"1,448",0.27,"5,325"
E01008327,Newcastle upon Tyne 015D,"1,276",0.29,"4,414"
E01008328,Newcastle upon Tyne 015E,"1,177",0.40,"2,957"
E01008329,Newcastle upon Tyne 015F,"1,498",0.28,"5,424"
E01008330,Newcastle upon Tyne 015G,"1,402",0.22,"6,310"
E01008331,Newcastle upon Tyne 029A,"1,942",0.20,"9,778"
E01008332,Newcastle upon Tyne 029B,"2,997",0.19,"15,569"
E01008333,Newcastle upon Tyne 029C,"1,873",0.29,"6,503"
E01008334,Newcastle upon Tyne 029D,"2,289",0.28,"8,160"
E01008335,Newcastle upon Tyne 029E,"2,341",0.18,"13,174"
E01008336,Newcastle upon Tyne 003A,"1,351",0.28,"4,853"
E01008337,Newcastle upon Tyne 003B,"1,314",0.23,"5,637"
E01008338,Newcastle upon Tyne 003C,"1,170",0.33,"3,594"
E01008339,Newcastle upon Tyne 003D,"1,672",0.37,"4,523"
E01008340,Newcastle upon Tyne 003E,"1,527",0.23,"6,736"
E01008341,Newcastle upon Tyne 003F,"1,293",0.21,"6,111"
E01008342,Newcastle upon Tyne 003G,"1,311",0.34,"3,820"
E01008343,Newcastle upon Tyne 019A,"1,586",0.35,"4,512"
E01008344,Newcastle upon Tyne 019B,"1,539",0.46,"3,368"
E01008345,Newcastle upon Tyne 019C,"1,497",0.36,"4,216"
E01008346,Newcastle upon Tyne 019D,"1,642",0.24,"6,746"
E01008347,Newcastle upon Tyne 019E,"1,520",0.22,"6,819"
E01008348,Newcastle upon Tyne 019F,"1,160",0.24,"4,934"
E01008349,Newcastle upon Tyne 019G,"1,782",0.20,"8,914"
E01008350,Newcastle upon Tyne 019H,"1,467",0.36,"4,065"
E01008351,Newcastle upon Tyne 005A,"1,350",0.53,"2,570"
E01008352,Newcastle upon Tyne 002C,"1,425",0.99,"1,446"
E01008353,Newcastle upon Tyne 006A,"1,521",0.31,"4,866"
E01008354,Newcastle upon Tyne 005B,"1,622",0.31,"5,292"
E01008355,Newcastle upon Tyne 006B,"1,615",0.32,"5,119"
E01008356,Newcastle upon Tyne 006C,"1,509",0.38,"3,935"
E01008357,Newcastle upon Tyne 002D,"1,502",0.71,"2,113"
E01008358,Newcastle upon Tyne 002E,"1,652",0.66,"2,487"
E01008359,Newcastle upon Tyne 018B,"1,558",0.11,"14,074"
E01008360,Newcastle upon Tyne 018C,"1,563",0.25,"6,336"
E01008361,Newcastle upon Tyne 018D,"1,702",0.10,"17,314"
E01008362,Newcastle upon Tyne 018E,"1,805",0.11,"15,764"
E01008363,Newcastle upon Tyne 012E,"1,537",0.44,"3,508"
E01008364,Newcastle upon Tyne 018F,"1,687",0.17,"9,912"
E01008365,Newcastle upon Tyne 012F,"1,563",0.27,"5,817"
E01008366,Newcastle upon Tyne 013A,"2,084",0.20,"10,557"
E01008367,Newcastle upon Tyne 017A,"2,267",0.27,"8,462"
E01008368,Newcastle upon Tyne 017B,"1,553",0.12,"12,454"
E01008369,Newcastle upon Tyne 013B,"1,891",0.44,"4,336"
E01008370,Newcastle upon Tyne 017C,"1,817",0.41,"4,480"
E01008371,Newcastle upon Tyne 013C,"1,412",0.46,"3,089"
E01008372,Newcastle upon Tyne 013D,"1,820",0.13,"14,208"
E01008373,Newcastle upon Tyne 013E,"2,222",0.11,"21,122"
E01008374,Newcastle upon Tyne 008B,"1,486",0.26,"5,796"
E01008375,Newcastle upon Tyne 008C,"1,507",0.43,"3,495"
E01008376,Newcastle upon Tyne 008D,"1,149",0.20,"5,806"
E01008377,Newcastle upon Tyne 008E,"2,348",0.36,"6,477"
E01008378,Newcastle upon Tyne 006D,"1,453",0.32,"4,542"
E01008379,Newcastle upon Tyne 008F,"1,597",0.92,"1,733"
E01008380,Newcastle upon Tyne 008G,"1,785",0.70,"2,558"
E01008381,Newcastle upon Tyne 021A,"1,444",0.73,"1,977"
E01008382,Newcastle upon Tyne 021B,"1,224",0.26,"4,722"
E01008383,Newcastle upon Tyne 021C,"1,387",0.35,"3,945"
E01008384,Newcastle upon Tyne 021D,"1,367",0.37,"3,685"
E01008385,Newcastle upon Tyne 021E,"1,273",0.26,"4,963"
E01008386,Newcastle upon Tyne 021F,"1,218",0.25,"4,890"
E01008387,Newcastle upon Tyne 021G,"1,321",1.65,801
E01008388,Newcastle upon Tyne 028A,"1,873",0.20,"9,479"
E01008389,Newcastle upon Tyne 028B,"1,710",0.25,"6,832"
E01008390,Newcastle upon Tyne 030A,"1,990",0.28,"7,042"
E01008391,Newcastle upon Tyne 026E,"1,476",0.24,"6,062"
E01008392,Newcastle upon Tyne 026F,"1,609",0.98,"1,641"
E01008394,Newcastle upon Tyne 024A,"1,758",0.07,"24,761"
E01008395,Newcastle upon Tyne 024B,"1,876",1.80,"1,040"
E01008396,Newcastle upon Tyne 022B,"2,330",0.27,"8,707"
E01008397,Newcastle upon Tyne 024C,"4,170",1.37,"3,036"
E01008398,Newcastle upon Tyne 022C,"1,826",0.12,"14,667"
E01008399,Newcastle upon Tyne 024D,"1,852",0.24,"7,768"
E01008400,Newcastle upon Tyne 014A,"1,646",1.87,882
E01008401,Newcastle upon Tyne 014B,"1,485",0.39,"3,809"
E01008402,Newcastle upon Tyne 014C,"1,423",2.12,670
E01008403,Newcastle upon Tyne 014D,"1,507",0.96,"1,562"
E01008404,Newcastle upon Tyne 014E,"1,575",0.64,"2,464"
E01008405,Newcastle upon Tyne 014F,"1,419",0.81,"1,762"
E01008406,Newcastle upon Tyne 023A,"4,524",0.31,"14,394"
E01008407,Newcastle upon Tyne 023B,"4,131",0.29,"14,374"
E01008409,Newcastle upon Tyne 017D,"1,634",0.27,"6,129"
E01008410,Newcastle upon Tyne 023D,"2,857",0.47,"6,075"
E01008411,Newcastle upon Tyne 017E,"1,681",0.16,"10,653"
E01008412,Newcastle upon Tyne 023E,"1,804",0.17,"10,802"
E01008413,Newcastle upon Tyne 023F,"1,610",0.13,"12,015"
E01008415,Newcastle upon Tyne 025B,"1,199",0.69,"1,739"
E01008416,Newcastle upon Tyne 025C,"1,608",0.30,"5,431"
E01008418,Newcastle upon Tyne 005C,"2,047",0.37,"5,604"
E01008419,Newcastle upon Tyne 006E,"1,482",0.32,"4,613"
E01008420,Newcastle upon Tyne 005D,"1,274",0.26,"4,925"
E01008421,Newcastle upon Tyne 006F,"1,529",0.22,"6,903"
E01008422,Newcastle upon Tyne 005E,"1,611",0.39,"4,100"
E01008423,Newcastle upon Tyne 006G,"1,278",0.51,"2,514"
E01008424,Newcastle upon Tyne 005F,"1,649",0.20,"8,099"
E01008425,Newcastle upon Tyne 030B,"1,568",0.66,"2,390"
E01008426,Newcastle upon Tyne 028C,"1,644",0.24,"6,954"
E01008427,Newcastle upon Tyne 030C,"1,140",0.60,"1,896"
E01008428,Newcastle upon Tyne 030D,"1,393",0.29,"4,771"
E01008429,Newcastle upon Tyne 028D,"1,486",0.39,"3,795"
E01008430,Newcastle upon Tyne 020A,"1,256",0.17,"7,380"
E01008431,Newcastle upon Tyne 020B,"1,394",0.23,"6,106"
E01008432,Newcastle upon Tyne 026G,"1,355",0.32,"4,205"
E01008433,Newcastle upon Tyne 020C,"1,305",0.55,"2,387"
E01008434,Newcastle upon Tyne 020D,"1,398",0.23,"5,964"
E01008435,Newcastle upon Tyne 020E,"1,537",0.25,"6,198"
E01008436,Newcastle upon Tyne 020F,"1,464",0.69,"2,116"
E01008437,Newcastle upon Tyne 029F,"1,402",0.94,"1,496"
E01008438,Newcastle upon Tyne 029G,"1,947",0.63,"3,085"
E01008439,Newcastle upon Tyne 024E,"1,781",0.29,"6,076"
E01008441,Newcastle upon Tyne 031A,"1,690",0.37,"4,624"
E01008442,Newcastle upon Tyne 031B,"1,290",0.26,"5,057"
E01008443,Newcastle upon Tyne 014G,"1,318",2.81,470
E01008444,Newcastle upon Tyne 031C,"1,356",0.52,"2,584"
E01008445,Newcastle upon Tyne 031D,"1,968",0.42,"4,724"
E01008446,Newcastle upon Tyne 031E,"1,323",0.31,"4,294"
E01008447,Newcastle upon Tyne 031F,"1,217",0.32,"3,784"
E01008448,Newcastle upon Tyne 031G,"1,334",0.70,"1,900"
E01008449,Newcastle upon Tyne 022D,"2,105",0.22,"9,568"
E01008450,Newcastle upon Tyne 016B,"1,704",0.25,"6,838"
E01008451,Newcastle upon Tyne 016C,"1,835",0.24,"7,545"
E01008452,Newcastle upon Tyne 016D,"1,439",0.50,"2,895"
E01008453,Newcastle upon Tyne 022E,"1,836",0.38,"4,843"
E01008455,Newcastle upon Tyne 022G,"1,758",0.17,"10,227"
E01008456,Newcastle upon Tyne 004B,"1,452",0.28,"5,216"
E01008457,Newcastle upon Tyne 004C,"1,626",0.42,"3,843"
E01008458,Newcastle upon Tyne 004D,"1,875",15.60,120
E01008459,Newcastle upon Tyne 004E,"1,932",0.32,"5,954"
E01008460,Newcastle upon Tyne 004F,"1,407",0.57,"2,459"
E01033543,Newcastle upon Tyne 024G,"3,228",0.46,"7,054"
E01033545,Newcastle upon Tyne 024H,"2,543",0.50,"5,106"
E01033547,Newcastle upon Tyne 025E,"2,509",1.08,"2,326"
E01033548,Newcastle upon Tyne 023G,"1,729",0.25,"6,834"
E01033550,Newcastle upon Tyne 002F,"2,096",0.67,"3,139"
E01033551,Newcastle upon Tyne 002G,"1,794",4.66,385
E01033553,Newcastle upon Tyne 023H,"4,540",0.25,"18,493"
E01033554,Newcastle upon Tyne 024I,"5,600",0.29,"19,424"
E01033556,Newcastle upon Tyne 022H,"4,593",0.49,"9,420"
E01008461,North Tyneside 021A,"1,401",0.26,"5,475"
E01008462,North Tyneside 024A,"1,486",0.28,"5,380"
E01008463,North Tyneside 024B,"1,263",0.24,"5,276"
E01008464,North Tyneside 024C,"1,301",0.36,"3,651"
E01008465,North Tyneside 024D,"1,344",0.26,"5,147"
E01008466,North Tyneside 021B,"1,245",0.72,"1,734"
E01008467,North Tyneside 021C,"1,502",0.28,"5,343"
E01008468,North Tyneside 021D,"1,405",0.39,"3,624"
E01008469,North Tyneside 018A,"1,712",0.90,"1,898"
E01008470,North Tyneside 014A,"1,387",0.27,"5,220"
E01008471,North Tyneside 019A,"1,580",0.52,"3,057"
E01008472,North Tyneside 018B,"1,436",0.36,"4,031"
E01008473,North Tyneside 018C,"1,259",0.37,"3,364"
E01008474,North Tyneside 019B,"1,459",0.31,"4,760"
E01008475,North Tyneside 008A,"1,585",0.29,"5,400"
E01008476,North Tyneside 008B,"1,768",0.91,"1,945"
E01008477,North Tyneside 008C,"1,807",0.76,"2,376"
